Date,Currency,Change
September 1 1995,Indian rupee,578.9949244
September 1 1995,Chinese renmimbi,279.7319933
September 1 1995,South African rand,617.2661871
September 1 1995,Australian dollar,162.9132231
November 1 1995,US dollar,69.02654867
November 1 1995,Euro,108.8256747
November 1 1995,Japanese yen,-8.837041207
November 1 1995,Pound sterling,118.6088528
November 1 1995,Canadian dollar,94.99431172
November 1 1995,Swiss franc,21.02335929
November 1 1995,Indian rupee,634.9712756
November 1 1995,Chinese renmimbi,279.971285
November 1 1995,South African rand,615.7759507
November 1 1995,Australian dollar,159.5557851
December 1 1995,US dollar,70.88495575
December 1 1995,Euro,114.2231947
December 1 1995,Japanese yen,-9.339301145
December 1 1995,Pound sterling,127.9132791
December 1 1995,Canadian dollar,99.96207812
December 1 1995,Swiss franc,26.1679644
December 1 1995,Indian rupee,651.87127
December 1 1995,Chinese renmimbi,284.1110313
December 1 1995,South African rand,627.4409044
December 1 1995,Australian dollar,169.9380165
January 1 1996,US dollar,71.23893805
January 1 1996,Euro,112.0350109
January 1 1996,Japanese yen,-7.515133824
January 1 1996,Pound sterling,125.203252
January 1 1996,Canadian dollar,100.1516875
January 1 1996,Swiss franc,23.8320356
January 1 1996,Indian rupee,659.0440069
January 1 1996,Chinese renmimbi,285.1160565
January 1 1996,South African rand,624.9743063
January 1 1996,Australian dollar,168.6983471
February 1 1996,US dollar,81.01769912
February 1 1996,Euro,131.8016047
February 1 1996,Japanese yen,1.519289979
February 1 1996,Pound sterling,144.263776
February 1 1996,Canadian dollar,113.2726583
February 1 1996,Swiss franc,38.51501669
February 1 1996,Indian rupee,734.7872162
February 1 1996,Chinese renmimbi,306.9035654
February 1 1996,South African rand,667.6258993
February 1 1996,Australian dollar,182.5929752
March 1 1996,US dollar,76.28318584
March 1 1996,Euro,123.1218089
March 1 1996,Japanese yen,-2.680186911
March 1 1996,Pound sterling,135.4110208
March 1 1996,Canadian dollar,106.7500948
March 1 1996,Swiss franc,33.31479422
March 1 1996,Indian rupee,667.6390206
March 1 1996,Chinese renmimbi,296.5900933
March 1 1996,South African rand,697.327852
March 1 1996,Australian dollar,170.196281
April 1 1996,US dollar,74.42477876
April 1 1996,Euro,121.5171408
April 1 1996,Japanese yen,-1.803548717
April 1 1996,Pound sterling,133.4236676
April 1 1996,Canadian dollar,102.5786879
April 1 1996,Swiss franc,31.06229143
April 1 1996,Indian rupee,648.6474427
April 1 1996,Chinese renmimbi,293.0605408
April 1 1996,South African rand,710.6372045
April 1 1996,Australian dollar,159.2975207
May 1 1996,US dollar,73.5840708
May 1 1996,Euro,125.7476295
May 1 1996,Japanese yen,-4.467287078
May 1 1996,Pound sterling,136.8563686
May 1 1996,Canadian dollar,102.6545317
May 1 1996,Swiss franc,36.20689655
May 1 1996,Indian rupee,658.1683306
May 1 1996,Chinese renmimbi,290.9906676
May 1 1996,South African rand,772.9188078
May 1 1996,Australian dollar,156.7665289
July 1 1996,US dollar,68.84955752
July 1 1996,Euro,117.7242888
July 1 1996,Japanese yen,-3.142831328
July 1 1996,Pound sterling,121.5898826
July 1 1996,Canadian dollar,97.15585893
July 1 1996,Swiss franc,32.53615128
July 1 1996,Indian rupee,642.7129232
July 1 1996,Chinese renmimbi,279.8875329
July 1 1996,South African rand,749.0750257
July 1 1996,Australian dollar,150.2582645
August 1 1996,US dollar,70.92920354
August 1 1996,Euro,114.5149526
August 1 1996,Japanese yen,-4.473078821
August 1 1996,Pound sterling,124.1192412
August 1 1996,Canadian dollar,101.0618127
August 1 1996,Swiss franc,28.97664071
August 1 1996,Indian rupee,664.7888895
August 1 1996,Chinese renmimbi,284.0512084
August 1 1996,South African rand,794.1932169
August 1 1996,Australian dollar,158.3677686
October 1 1996,US dollar,67.56637168
October 1 1996,Euro,115.9008023
October 1 1996,Japanese yen,-2.370212835
October 1 1996,Pound sterling,118.6088528
October 1 1996,Canadian dollar,95.63898369
October 1 1996,Swiss franc,32.00778643
October 1 1996,Indian rupee,652.9086954
October 1 1996,Chinese renmimbi,276.0947595
October 1 1996,South African rand,782.7338129
October 1 1996,Australian dollar,147.0557851
November 1 1996,US dollar,67.07964602
November 1 1996,Euro,114.0773158
November 1 1996,Japanese yen,-0.633153326
November 1 1996,Pound sterling,108.3107498
November 1 1996,Canadian dollar,91.20212363
November 1 1996,Swiss franc,33.50945495
November 1 1996,Indian rupee,650.8171119
November 1 1996,Chinese renmimbi,274.9820531
November 1 1996,South African rand,809.5580678
November 1 1996,Australian dollar,147.2623967
January 1 1997,US dollar,63.40707965
January 1 1997,Euro,111.889132
January 1 1997,Japanese yen,-0.709140992
January 1 1997,Pound sterling,94.94128275
January 1 1997,Canadian dollar,91.92263936
January 1 1997,Swiss franc,37.87541713
January 1 1997,Indian rupee,637.8214067
January 1 1997,Chinese renmimbi,266.6188083
January 1 1997,South African rand,787.5642343
January 1 1997,Australian dollar,140.1342975
April 1 1997,US dollar,54.86725664
April 1 1997,Euro,118.0889861
April 1 1997,Japanese yen,-0.233754741
April 1 1997,Pound sterling,92.05058717
April 1 1997,Canadian dollar,84.22449754
April 1 1997,Swiss franc,40.29477197
April 1 1997,Indian rupee,600.3346534
April 1 1997,Chinese renmimbi,247.3797559
April 1 1997,South African rand,694.9640288
April 1 1997,Australian dollar,129.5971074
May 1 1997,US dollar,50.13274336
May 1 1997,Euro,117.432531
May 1 1997,Japanese yen,-0.75941332
May 1 1997,Pound sterling,88.70822042
May 1 1997,Canadian dollar,79.25673113
May 1 1997,Swiss franc,38.29254727
May 1 1997,Indian rupee,576.5519549
May 1 1997,Chinese renmimbi,236.6714525
May 1 1997,South African rand,675.3340185
May 1 1997,Australian dollar,123.1404959
July 1 1997,US dollar,47.65486726
July 1 1997,Euro,115.6090445
July 1 1997,Japanese yen,-11.25798971
July 1 1997,Pound sterling,81.75248419
July 1 1997,Canadian dollar,74.66818354
July 1 1997,Swiss franc,35.42825362
July 1 1997,Indian rupee,566.4119583
July 1 1997,Chinese renmimbi,231.0122039
July 1 1997,South African rand,676.5673176
July 1 1997,Australian dollar,128.8739669
August 1 1997,US dollar,43.40707965
August 1 1997,Euro,123.5594457
August 1 1997,Japanese yen,-11.35946104
August 1 1997,Pound sterling,78.86178862
August 1 1997,Canadian dollar,69.73833902
August 1 1997,Swiss franc,37.04115684
August 1 1997,Indian rupee,546.7901166
August 1 1997,Chinese renmimbi,221.4764298
August 1 1997,South African rand,671.6855087
August 1 1997,Australian dollar,126.1880165
September 1 1997,US dollar,43.5840708
September 1 1997,Euro,118.2348651
September 1 1997,Japanese yen,-9.130103394
September 1 1997,Pound sterling,81.75248419
September 1 1997,Canadian dollar,70.76222981
September 1 1997,Swiss franc,34.621802
September 1 1997,Indian rupee,559.7133136
September 1 1997,Chinese renmimbi,221.787509
September 1 1997,South African rand,683.967112
September 1 1997,Australian dollar,129.2871901
October 1 1997,US dollar,49.20353982
October 1 1997,Euro,122.5382932
October 1 1997,Japanese yen,-5.544782914
October 1 1997,Pound sterling,88.79855465
October 1 1997,Canadian dollar,76.29882442
October 1 1997,Swiss franc,36.98553949
October 1 1997,Indian rupee,580.3558481
October 1 1997,Chinese renmimbi,234.206748
October 1 1997,South African rand,709.1983556
October 1 1997,Australian dollar,139.2561983
December 1 1997,US dollar,30.26548673
December 1 1997,Euro,94.3107221
December 1 1997,Japanese yen,-11.84828414
December 1 1997,Pound sterling,57.90424571
December 1 1997,Canadian dollar,58.93060296
December 1 1997,Swiss franc,17.26918799
December 1 1997,Indian rupee,544.7152658
December 1 1997,Chinese renmimbi,191.5888969
December 1 1997,South African rand,635.6628983
December 1 1997,Australian dollar,124.2252066
January 1 1998,US dollar,28.40707965
January 1 1998,Euro,94.09190372
January 1 1998,Japanese yen,-12.58337214
January 1 1998,Pound sterling,59.3495935
January 1 1998,Canadian dollar,57.48957148
January 1 1998,Swiss franc,17.71412681
January 1 1998,Indian rupee,534.6533549
January 1 1998,Chinese renmimbi,187.4730797
January 1 1998,South African rand,625.7451182
January 1 1998,Australian dollar,130.0619835
April 1 1998,US dollar,33.18584071
April 1 1998,Euro,107.293946
April 1 1998,Japanese yen,-7.116198578
April 1 1998,Pound sterling,62.33062331
April 1 1998,Canadian dollar,61.77474403
April 1 1998,Swiss franc,28.08676307
April 1 1998,Indian rupee,562.9761838
April 1 1998,Chinese renmimbi,198.1694185
April 1 1998,South African rand,680.1644399
April 1 1998,Australian dollar,135.2272727
May 1 1998,US dollar,35.79646018
May 1 1998,Euro,103.3552152
May 1 1998,Japanese yen,-5.40230604
May 1 1998,Pound sterling,66.39566396
May 1 1998,Canadian dollar,66.5908229
May 1 1998,Swiss franc,27.30812013
May 1 1998,Indian rupee,579.9933069
May 1 1998,Chinese renmimbi,203.9602776
May 1 1998,South African rand,696.6084275
May 1 1998,Australian dollar,142.9235537
June 1 1998,US dollar,27.78761062
June 1 1998,Euro,91.46608315
June 1 1998,Japanese yen,-6.594941723
June 1 1998,Pound sterling,59.3495935
June 1 1998,Canadian dollar,59.42358741
June 1 1998,Swiss franc,18.6596218
June 1 1998,Indian rupee,571.9895142
June 1 1998,Chinese renmimbi,186.0373295
June 1 1998,South African rand,673.8951696
June 1 1998,Australian dollar,142.4070248
July 1 1998,US dollar,31.32743363
July 1 1998,Euro,100.948213
July 1 1998,Japanese yen,-4.60304553
July 1 1998,Pound sterling,61.60794941
July 1 1998,Canadian dollar,65.11186955
July 1 1998,Swiss franc,26.14015573
July 1 1998,Indian rupee,598.505215
July 1 1998,Chinese renmimbi,194.0296722
July 1 1998,South African rand,817.4203494
July 1 1998,Australian dollar,148.1404959
September 1 1998,US dollar,23.45132743
September 1 1998,Euro,81.91101386
September 1 1998,Japanese yen,-11.8172404
September 1 1998,Pound sterling,50.22583559
September 1 1998,Canadian dollar,63.63291619
September 1 1998,Swiss franc,11.70745273
September 1 1998,Indian rupee,561.7658542
September 1 1998,Chinese renmimbi,176.3938741
September 1 1998,South African rand,806.0637205
September 1 1998,Australian dollar,148.1404959
October 1 1998,US dollar,31.68141593
October 1 1998,Euro,83.07804522
October 1 1998,Japanese yen,-6.510845618
October 1 1998,Pound sterling,57.99457995
October 1 1998,Canadian dollar,72.99962078
October 1 1998,Swiss franc,12.76418242
October 1 1998,Indian rupee,603.8373585
October 1 1998,Chinese renmimbi,194.7475473
October 1 1998,South African rand,826.7728674
October 1 1998,Australian dollar,157.5929752
December 1 1998,US dollar,29.77876106
December 1 1998,Euro,83.51568198
December 1 1998,Japanese yen,-17.15699561
December 1 1998,Pound sterling,60.3432701
December 1 1998,Canadian dollar,70.49677664
December 1 1998,Swiss franc,12.2080089
December 1 1998,Indian rupee,596.4805622
December 1 1998,Chinese renmimbi,190.5001196
December 1 1998,South African rand,753.0832477
December 1 1998,Australian dollar,140.2892562
January 1 1999,US dollar,27.34513274
January 1 1999,Euro,78.77461707
January 1 1999,Japanese yen,-24.79120767
January 1 1999,Pound sterling,56.27822945
January 1 1999,Canadian dollar,67.65263557
January 1 1999,Swiss franc,9.927697442
January 1 1999,Indian rupee,582.1573986
January 1 1999,Chinese renmimbi,185.0801627
January 1 1999,South African rand,770.04111
January 1 1999,Australian dollar,142.3553719
February 1 1999,US dollar,26.94690265
February 1 1999,Euro,85.12035011
February 1 1999,Japanese yen,-23.49107724
February 1 1999,Pound sterling,57.99457995
February 1 1999,Canadian dollar,64.05005688
February 1 1999,Swiss franc,13.57063404
February 1 1999,Indian rupee,580.1048581
February 1 1999,Chinese renmimbi,184.1349605
February 1 1999,South African rand,789.7225077
February 1 1999,Australian dollar,133.5227273
March 1 1999,US dollar,26.85840708
March 1 1999,Euro,91.24726477
March 1 1999,Japanese yen,-20.67837525
March 1 1999,Pound sterling,61.06594399
March 1 1999,Canadian dollar,65.26355707
March 1 1999,Swiss franc,16.07341491
March 1 1999,Indian rupee,579.5303698
March 1 1999,Chinese renmimbi,184.0033501
March 1 1999,South African rand,816.032888
March 1 1999,Australian dollar,139.411157
April 1 1999,US dollar,24.15929204
April 1 1999,Euro,89.27789934
April 1 1999,Japanese yen,-22.31164673
April 1 1999,Pound sterling,57.90424571
April 1 1999,Canadian dollar,60.06825939
April 1 1999,Swiss franc,15.18353726
April 1 1999,Indian rupee,563.9355235
April 1 1999,Chinese renmimbi,177.9133764
April 1 1999,South African rand,788.9516958
April 1 1999,Australian dollar,127.3243802
June 1 1999,US dollar,18.09734513
June 1 1999,Euro,85.99562363
June 1 1999,Japanese yen,-25.42227597
June 1 1999,Pound sterling,49.86449864
June 1 1999,Canadian dollar,50.13272658
June 1 1999,Swiss franc,12.93103448
June 1 1999,Indian rupee,539.550449
June 1 1999,Chinese renmimbi,164.2976789
June 1 1999,South African rand,750.8735868
June 1 1999,Australian dollar,114.1528926
July 1 1999,US dollar,16.19469027
July 1 1999,Euro,86.94383662
July 1 1999,Japanese yen,-26.48517661
July 1 1999,Pound sterling,50.40650407
July 1 1999,Canadian dollar,46.30261661
July 1 1999,Swiss franc,14.432703
July 1 1999,Indian rupee,535.3003514
July 1 1999,Chinese renmimbi,160.1100742
July 1 1999,South African rand,714.2343268
July 1 1999,Australian dollar,103.5123967
September 1 1999,US dollar,12.69911504
September 1 1999,Euro,75.34646244
September 1 1999,Japanese yen,-35.46191466
September 1 1999,Pound sterling,43.45076784
September 1 1999,Canadian dollar,43.72392871
September 1 1999,Swiss franc,7.063403782
September 1 1999,Indian rupee,517.6418094
September 1 1999,Chinese renmimbi,152.2373774
September 1 1999,South African rand,689.5169579
September 1 1999,Australian dollar,105.6818182
October 1 1999,US dollar,36.0619469
October 1 1999,Euro,109.6280088
October 1 1999,Japanese yen,-25.13917558
October 1 1999,Pound sterling,67.75067751
October 1 1999,Canadian dollar,71.40690178
October 1 1999,Swiss franc,27.55839822
October 1 1999,Indian rupee,647.5709744
October 1 1999,Chinese renmimbi,204.5465422
October 1 1999,South African rand,850.2569373
October 1 1999,Australian dollar,142.303719
November 1 1999,US dollar,28.9380531
November 1 1999,Euro,102.5528811
November 1 1999,Japanese yen,-29.51634314
November 1 1999,Pound sterling,60.25293586
November 1 1999,Canadian dollar,62.07811907
November 1 1999,Swiss franc,23.85984427
November 1 1999,Indian rupee,604.9528697
November 1 1999,Chinese renmimbi,188.5618569
November 1 1999,South African rand,821.5313464
November 1 1999,Australian dollar,135.7954545
December 1 1999,US dollar,27.96460177
December 1 1999,Euro,109.2633115
December 1 1999,Japanese yen,-31.52885794
December 1 1999,Pound sterling,63.50496838
December 1 1999,Canadian dollar,61.66097838
December 1 1999,Swiss franc,27.78086763
December 1 1999,Indian rupee,599.9665347
December 1 1999,Chinese renmimbi,186.4082316
December 1 1999,South African rand,812.7954779
December 1 1999,Australian dollar,135.072314
February 1 2000,US dollar,25.22123894
February 1 2000,Euro,112.1808899
February 1 2000,Japanese yen,-29.25803141
February 1 2000,Pound sterling,58.26558266
February 1 2000,Canadian dollar,55.32802427
February 1 2000,Swiss franc,30.11679644
February 1 2000,Indian rupee,588.2257795
February 1 2000,Chinese renmimbi,180.2703996
February 1 2000,South African rand,814.2857143
February 1 2000,Australian dollar,130.5785124
March 1 2000,US dollar,29.60176991
March 1 2000,Euro,120.7148067
March 1 2000,Japanese yen,-27.04118392
March 1 2000,Pound sterling,67.02800361
March 1 2000,Canadian dollar,61.01630641
March 1 2000,Swiss franc,35.17797553
March 1 2000,Indian rupee,611.9527023
March 1 2000,Chinese renmimbi,190.1172529
March 1 2000,South African rand,857.6567318
March 1 2000,Australian dollar,149.7417355
May 1 2000,US dollar,21.72566372
May 1 2000,Euro,120.8606856
May 1 2000,Japanese yen,-30.63669787
May 1 2000,Pound sterling,59.98193315
May 1 2000,Canadian dollar,54.15244596
May 1 2000,Swiss franc,31.56284761
May 1 2000,Indian rupee,569.5632774
May 1 2000,Chinese renmimbi,172.4814549
May 1 2000,South African rand,859.6094553
May 1 2000,Australian dollar,144.9896694
June 1 2000,US dollar,20.57522124
June 1 2000,Euro,113.4938001
June 1 2000,Japanese yen,-31.39657453
June 1 2000,Pound sterling,64.95031617
June 1 2000,Canadian dollar,54.03868032
June 1 2000,Swiss franc,28.05895439
June 1 2000,Indian rupee,577.3718557
June 1 2000,Chinese renmimbi,169.8612108
June 1 2000,South African rand,878.725591
June 1 2000,Australian dollar,145.8677686
August 1 2000,US dollar,22.83185841
August 1 2000,Euro,118.7454413
August 1 2000,Japanese yen,-29.63032464
August 1 2000,Pound sterling,67.11833785
August 1 2000,Canadian dollar,56.4656807
August 1 2000,Swiss franc,28.94883204
August 1 2000,Indian rupee,598.9179542
August 1 2000,Chinese renmimbi,174.9700885
August 1 2000,South African rand,893.8335046
August 1 2000,Australian dollar,146.642562
September 1 2000,US dollar,22.56637168
September 1 2000,Euro,124.5076586
September 1 2000,Japanese yen,-32.13745427
September 1 2000,Pound sterling,71.36404697
September 1 2000,Canadian dollar,54.79711794
September 1 2000,Swiss franc,32.61957731
September 1 2000,Indian rupee,606.832506
September 1 2000,Chinese renmimbi,174.3718593
September 1 2000,South African rand,891.0585817
September 1 2000,Australian dollar,148.553719
November 1 2000,US dollar,17.47787611
November 1 2000,Euro,125.8205689
November 1 2000,Japanese yen,-33.27889095
November 1 2000,Pound sterling,65.67299006
November 1 2000,Canadian dollar,53.69738339
November 1 2000,Swiss franc,31.31256952
November 1 2000,Indian rupee,592.3699035
November 1 2000,Chinese renmimbi,162.9337162
November 1 2000,South African rand,923.5354573
November 1 2000,Australian dollar,162.0867769
December 1 2000,US dollar,19.11504425
December 1 2000,Euro,124.9452954
December 1 2000,Japanese yen,-30.67446004
December 1 2000,Pound sterling,69.73803071
December 1 2000,Canadian dollar,56.6552901
December 1 2000,Swiss franc,29.75528365
December 1 2000,Indian rupee,603.591946
December 1 2000,Chinese renmimbi,166.6068437
December 1 2000,South African rand,964.6454265
December 1 2000,Australian dollar,159.0392562
January 1 2001,US dollar,21.46017699
January 1 2001,Euro,113.2020423
January 1 2001,Japanese yen,-27.38961517
January 1 2001,Pound sterling,65.94399277
January 1 2001,Canadian dollar,56.31399317
January 1 2001,Swiss franc,23.69299221
January 1 2001,Indian rupee,614.5574209
January 1 2001,Chinese renmimbi,171.7994736
January 1 2001,South African rand,967.6258993
January 1 2001,Australian dollar,155.1136364
February 1 2001,US dollar,18.45132743
February 1 2001,Euro,107.5857039
February 1 2001,Japanese yen,-28.48796128
February 1 2001,Pound sterling,63.50496838
February 1 2001,Canadian dollar,51.53583618
February 1 2001,Swiss franc,21.3570634
February 1 2001,Indian rupee,592.6766691
February 1 2001,Chinese renmimbi,165.0634123
February 1 2001,South African rand,963.8746146
February 1 2001,Australian dollar,149.2768595
March 1 2001,US dollar,17.87610619
March 1 2001,Euro,108.9715536
March 1 2001,Japanese yen,-27.67225222
March 1 2001,Pound sterling,65.40198735
March 1 2001,Canadian dollar,55.63139932
March 1 2001,Swiss franc,22.55283648
March 1 2001,Indian rupee,591.4663395
March 1 2001,Chinese renmimbi,163.7951663
March 1 2001,South African rand,958.8900308
March 1 2001,Australian dollar,161.5702479
May 1 2001,US dollar,16.81415929
May 1 2001,Euro,116.0466813
May 1 2001,Japanese yen,-25.3409599
May 1 2001,Pound sterling,66.48599819
May 1 2001,Canadian dollar,53.58361775
May 1 2001,Swiss franc,26.97441602
May 1 2001,Indian rupee,589.5588153
May 1 2001,Chinese renmimbi,161.4501077
May 1 2001,South African rand,986.2795478
May 1 2001,Australian dollar,163.7913223
June 1 2001,US dollar,17.43362832
June 1 2001,Euro,128.6652079
June 1 2001,Japanese yen,-26.89407366
June 1 2001,Pound sterling,69.467028
June 1 2001,Canadian dollar,54.15244596
June 1 2001,Swiss franc,32.59176863
June 1 2001,Indian rupee,595.7331697
June 1 2001,Chinese renmimbi,162.8499641
June 1 2001,South African rand,996.0431655
June 1 2001,Australian dollar,169.5247934
August 1 2001,US dollar,18.31858407
August 1 2001,Euro,121.8818381
August 1 2001,Japanese yen,-22.73073724
August 1 2001,Pound sterling,68.65401987
August 1 2001,Canadian dollar,55.82100872
August 1 2001,Swiss franc,27.66963293
August 1 2001,Indian rupee,602.4875899
August 1 2001,Chinese renmimbi,164.7523331
August 1 2001,South African rand,1033.093525
August 1 2001,Australian dollar,167.8202479
October 1 2001,US dollar,28.5840708
October 1 2001,Euro,131.5098468
October 1 2001,Japanese yen,-19.138235
October 1 2001,Pound sterling,77.5971093
October 1 2001,Canadian dollar,73.72013652
October 1 2001,Swiss franc,30.83982202
October 1 2001,Indian rupee,677.6786212
October 1 2001,Chinese renmimbi,187.7721943
October 1 2001,South African rand,1247.327852
October 1 2001,Australian dollar,204.6487603
November 1 2001,US dollar,24.15929204
November 1 2001,Euro,125.7476295
November 1 2001,Japanese yen,-20.90332655
November 1 2001,Pound sterling,73.35140018
November 1 2001,Canadian dollar,69.24535457
November 1 2001,Swiss franc,26.75194661
November 1 2001,Indian rupee,651.2298511
November 1 2001,Chinese renmimbi,177.8774827
November 1 2001,South African rand,1273.175745
November 1 2001,Australian dollar,184.5041322
January 1 2002,US dollar,22.34513274
January 1 2002,Euro,126.4770241
January 1 2002,Japanese yen,-16.04729769
January 1 2002,Pound sterling,71.63504968
January 1 2002,Canadian dollar,67.3871824
January 1 2002,Swiss franc,27.66963293
January 1 2002,Indian rupee,643.644375
January 1 2002,Chinese renmimbi,173.8095238
January 1 2002,South African rand,1604.316547
January 1 2002,Australian dollar,178.9772727
February 1 2002,US dollar,25.61946903
February 1 2002,Euro,140.4814004
February 1 2002,Japanese yen,-11.94581709
February 1 2002,Pound sterling,81.39114724
February 1 2002,Canadian dollar,71.25521426
February 1 2002,Swiss franc,35.65072303
February 1 2002,Indian rupee,668.1410006
February 1 2002,Chinese renmimbi,181.1318497
February 1 2002,South African rand,1598.150051
February 1 2002,Australian dollar,187.8615702
March 1 2002,US dollar,30.7079646
March 1 2002,Euro,148.8694384
March 1 2002,Japanese yen,-8.837504547
March 1 2002,Pound sterling,88.166215
March 1 2002,Canadian dollar,78.64998104
March 1 2002,Swiss franc,40.10011123
March 1 2002,Indian rupee,702.5489431
March 1 2002,Chinese renmimbi,192.5221345
March 1 2002,South African rand,1618.756423
March 1 2002,Australian dollar,194.731405
April 1 2002,US dollar,33.36283186
April 1 2002,Euro,149.9635303
April 1 2002,Japanese yen,-6.811321236
April 1 2002,Pound sterling,89.25022584
April 1 2002,Canadian dollar,82.85930982
April 1 2002,Swiss franc,39.34927697
April 1 2002,Indian rupee,720.0290033
April 1 2002,Chinese renmimbi,198.4924623
April 1 2002,South African rand,1659.455293
April 1 2002,Australian dollar,191.1673554
May 1 2002,US dollar,36.46017699
May 1 2002,Euro,148.2129832
May 1 2002,Japanese yen,-8.952181055
May 1 2002,Pound sterling,90.51490515
May 1 2002,Canadian dollar,82.40424725
May 1 2002,Swiss franc,37.59733037
May 1 2002,Indian rupee,741.5193262
May 1 2002,Chinese renmimbi,205.3720986
May 1 2002,South African rand,1576.413155
May 1 2002,Australian dollar,195.7128099
July 1 2002,US dollar,38.09734513
July 1 2002,Euro,130.5616338
July 1 2002,Japanese yen,-13.20262528
July 1 2002,Pound sterling,84.37217706
July 1 2002,Canadian dollar,79.7117937
July 1 2002,Swiss franc,29.2269188
July 1 2002,Indian rupee,749.6625579
July 1 2002,Chinese renmimbi,209.0811199
July 1 2002,South African rand,1505.601233
July 1 2002,Australian dollar,187.1900826
August 1 2002,US dollar,33.76106195
August 1 2002,Euro,124.4347192
August 1 2002,Japanese yen,-16.3164979
August 1 2002,Pound sterling,75.51942186
August 1 2002,Canadian dollar,81.68373151
August 1 2002,Swiss franc,24.02669633
August 1 2002,Indian rupee,719.8114786
August 1 2002,Chinese renmimbi,199.3060541
August 1 2002,South African rand,1499.79445
August 1 2002,Australian dollar,190.0309917
October 1 2002,US dollar,42.38938053
October 1 2002,Euro,138.3661561
October 1 2002,Japanese yen,-8.595641366
October 1 2002,Pound sterling,85.18518519
October 1 2002,Canadian dollar,93.70496777
October 1 2002,Swiss franc,32.56395996
October 1 2002,Indian rupee,767.4995817
October 1 2002,Chinese renmimbi,218.6408232
October 1 2002,South African rand,1628.571429
October 1 2002,Australian dollar,206.25
November 1 2002,US dollar,41.54867257
November 1 2002,Euro,134.1356674
November 1 2002,Japanese yen,-9.387488445
November 1 2002,Pound sterling,84.733514
November 1 2002,Canadian dollar,89.07849829
November 1 2002,Swiss franc,30.53392659
November 1 2002,Indian rupee,761.84394
November 1 2002,Chinese renmimbi,216.7504188
November 1 2002,South African rand,1540.184995
November 1 2002,Australian dollar,196.3842975
January 1 2003,US dollar,53.62831858
January 1 2003,Euro,141.356674
January 1 2003,Japanese yen,-4.546981459
January 1 2003,Pound sterling,94.85094851
January 1 2003,Canadian dollar,108.0015169
January 1 2003,Swiss franc,33.50945495
January 1 2003,Indian rupee,828.5626638
January 1 2003,Chinese renmimbi,243.8382388
January 1 2003,South African rand,1430.935252
January 1 2003,Australian dollar,218.4917355
April 1 2003,US dollar,47.96460177
April 1 2003,Euro,123.7053246
April 1 2003,Japanese yen,-8.377871836
April 1 2003,Pound sterling,91.96025294
April 1 2003,Canadian dollar,86.49981039
April 1 2003,Swiss franc,25.91768632
April 1 2003,Indian rupee,784.8736684
April 1 2003,Chinese renmimbi,231.1198851
April 1 2003,South African rand,1250.719424
April 1 2003,Australian dollar,186.2086777
May 1 2003,US dollar,50.97345133
May 1 2003,Euro,121.0065646
May 1 2003,Japanese yen,-6.461268299
May 1 2003,Pound sterling,91.32791328
May 1 2003,Canadian dollar,83.5039818
May 1 2003,Swiss franc,27.19688543
May 1 2003,Indian rupee,800.7195047
May 1 2003,Chinese renmimbi,237.9038047
May 1 2003,South African rand,1175.128469
May 1 2003,Australian dollar,178.9772727
July 1 2003,US dollar,54.95575221
July 1 2003,Euro,120.2771699
July 1 2003,Japanese yen,-3.279979798
July 1 2003,Pound sterling,90.33423668
July 1 2003,Canadian dollar,79.18088737
July 1 2003,Swiss franc,30.42269188
July 1 2003,Indian rupee,806.9942551
July 1 2003,Chinese renmimbi,246.8174204
July 1 2003,South African rand,1239.003083
July 1 2003,Australian dollar,167.0971074
August 1 2003,US dollar,55.92920354
August 1 2003,Euro,128.37345
August 1 2003,Japanese yen,-2.057690392
August 1 2003,Pound sterling,97.92231256
August 1 2003,Canadian dollar,86.34812287
August 1 2003,Swiss franc,33.70411568
August 1 2003,Indian rupee,807.1615818
August 1 2003,Chinese renmimbi,248.9471165
August 1 2003,South African rand,1245.220966
August 1 2003,Australian dollar,178.7190083
September 1 2003,US dollar,66.50442478
September 1 2003,Euro,150.1094092
September 1 2003,Japanese yen,1.556820472
September 1 2003,Pound sterling,116.2601626
September 1 2003,Canadian dollar,97.11793705
September 1 2003,Swiss franc,46.66295884
September 1 2003,Indian rupee,861.7658542
September 1 2003,Chinese renmimbi,272.6011007
September 1 2003,South African rand,1321.839671
September 1 2003,Australian dollar,201.0330579
October 1 2003,US dollar,69.69026549
October 1 2003,Euro,138.8037929
October 1 2003,Japanese yen,-1.692578924
October 1 2003,Pound sterling,107.7687444
October 1 2003,Canadian dollar,95.79067122
October 1 2003,Swiss franc,40.21134594
October 1 2003,Indian rupee,874.3097775
October 1 2003,Chinese renmimbi,279.7798516
October 1 2003,South African rand,1264.234327
October 1 2003,Australian dollar,190.2892562
December 1 2003,US dollar,77.12389381
December 1 2003,Euro,144.055434
December 1 2003,Japanese yen,1.557978821
December 1 2003,Pound sterling,110.0271003
December 1 2003,Canadian dollar,97.80053091
December 1 2003,Swiss franc,44.49388209
December 1 2003,Indian rupee,920.1015115
December 1 2003,Chinese renmimbi,296.3866954
December 1 2003,South African rand,1212.74409
December 1 2003,Australian dollar,184.5557851
January 1 2004,US dollar,84.20353982
January 1 2004,Euro,140.7002188
January 1 2004,Japanese yen,3.346700676
January 1 2004,Pound sterling,110.0271003
