Date,Currency,Change
July 7 2009,Euro,130.8149703
July 7 2009,Japanese yen,198.3707503
July 7 2009,Pound sterling,219.295302
July 7 2009,Canadian dollar,155.3912214
July 7 2009,Swiss franc,118.1006317
July 7 2009,Indian rupee,254.6132886
July 7 2009,Chinese renmimbi,162.7080559
July 7 2009,South African rand,315.3014693
July 7 2009,Australian dollar,162.8467485
July 8 2009,US dollar,216.2245952
July 8 2009,Euro,131.0248339
July 8 2009,Japanese yen,193.4714533
July 8 2009,Pound sterling,219.1275168
July 8 2009,Canadian dollar,154.3416031
July 8 2009,Swiss franc,118.0352864
July 8 2009,Indian rupee,255.5099648
July 8 2009,Chinese renmimbi,161.0103196
July 8 2009,South African rand,322.1640489
July 8 2009,Australian dollar,165.7344247
July 9 2009,US dollar,214.0888736
July 9 2009,Euro,128.1566981
July 9 2009,Japanese yen,187.4167035
July 9 2009,Pound sterling,214.1498881
July 9 2009,Canadian dollar,152.528626
July 9 2009,Swiss franc,115.0076236
July 9 2009,Indian rupee,251.789392
July 9 2009,Chinese renmimbi,159.1877497
July 9 2009,South African rand,318.7918707
July 9 2009,Australian dollar,165.0977717
July 10 2009,US dollar,214.5022391
July 10 2009,Euro,129.066107
July 10 2009,Japanese yen,185.9810481
July 10 2009,Pound sterling,215.1565996
July 10 2009,Canadian dollar,153.4828244
July 10 2009,Swiss franc,115.83533
July 10 2009,Indian rupee,254.3693166
July 10 2009,Chinese renmimbi,159.587217
July 10 2009,South African rand,322.372347
July 10 2009,Australian dollar,167.2123693
July 13 2009,US dollar,212.9521185
July 13 2009,Euro,127.8069255
July 13 2009,Japanese yen,185.6206908
July 13 2009,Pound sterling,215.49217
July 13 2009,Canadian dollar,151.5744275
July 13 2009,Swiss franc,114.9204966
July 13 2009,Indian rupee,253.2706505
July 13 2009,Chinese renmimbi,158.3014314
July 13 2009,South African rand,323.5095423
July 13 2009,Australian dollar,165.8481128
July 14 2009,US dollar,218.5669997
July 14 2009,Euro,131.96922
July 14 2009,Japanese yen,192.0487043
July 14 2009,Pound sterling,217.8411633
July 14 2009,Canadian dollar,151.3120229
July 14 2009,Swiss franc,119.189719
July 14 2009,Indian rupee,258.7101169
July 14 2009,Chinese renmimbi,162.9285952
July 14 2009,South African rand,330.4115296
July 14 2009,Australian dollar,167.0986812
July 15 2009,US dollar,223.11402
July 15 2009,Euro,132.9485834
July 15 2009,Japanese yen,199.068709
July 15 2009,Pound sterling,219.5749441
July 15 2009,Canadian dollar,150.8110687
July 15 2009,Swiss franc,120.0609889
July 15 2009,Indian rupee,261.3605399
July 15 2009,Chinese renmimbi,166.644474
July 15 2009,South African rand,331.7288746
July 15 2009,Australian dollar,166.0527513
July 16 2009,US dollar,222.0806063
July 16 2009,Euro,131.6894019
July 16 2009,Japanese yen,197.3182081
July 16 2009,Pound sterling,218.2885906
July 16 2009,Canadian dollar,149.2843511
July 16 2009,Swiss franc,118.9719015
July 16 2009,Indian rupee,260.4646557
July 16 2009,Chinese renmimbi,165.7831225
July 16 2009,South African rand,325.7557845
July 16 2009,Australian dollar,164.8931332
July 17 2009,US dollar,222.9417844
July 17 2009,Euro,132.3889472
July 17 2009,Japanese yen,199.5778283
July 17 2009,Pound sterling,221.2527964
July 17 2009,Canadian dollar,149.5944656
July 17 2009,Swiss franc,120.1698976
July 17 2009,Indian rupee,261.8738316
July 17 2009,Chinese renmimbi,166.5071571
July 17 2009,South African rand,327.1913528
July 17 2009,Australian dollar,166.0982265
July 20 2009,US dollar,228.2121943
July 20 2009,Euro,134.4875831
July 20 2009,Japanese yen,205.9555752
July 20 2009,Pound sterling,223.5458613
July 20 2009,Canadian dollar,151.8129771
July 20 2009,Swiss franc,122.0213461
July 20 2009,Indian rupee,263.760654
July 20 2009,Chinese renmimbi,170.8180759
July 20 2009,South African rand,325.9415639
July 20 2009,Australian dollar,166.939518
July 21 2009,US dollar,226.4898381
July 21 2009,Euro,133.018538
July 21 2009,Japanese yen,201.46894
July 21 2009,Pound sterling,222.0917226
July 21 2009,Canadian dollar,149.0458015
July 21 2009,Swiss franc,120.0392071
July 21 2009,Indian rupee,263.5404455
July 21 2009,Chinese renmimbi,169.38249
July 21 2009,South African rand,315.9432528
July 21 2009,Australian dollar,164.324693
July 22 2009,US dollar,226.6620737
July 22 2009,Euro,133.4382651
July 22 2009,Japanese yen,201.7246884
July 22 2009,Pound sterling,222.7069351
July 22 2009,Canadian dollar,148.6641221
July 22 2009,Swiss franc,120.3441516
July 22 2009,Indian rupee,264.445835
July 22 2009,Chinese renmimbi,169.5198069
July 22 2009,South African rand,311.6252885
July 22 2009,Australian dollar,164.4156435
July 23 2009,US dollar,227.2476748
July 23 2009,Euro,133.1934243
July 23 2009,Japanese yen,205.9919166
July 23 2009,Pound sterling,221.4205817
July 23 2009,Canadian dollar,146.8272901
July 23 2009,Swiss franc,120.9758223
July 23 2009,Indian rupee,264.5915846
July 23 2009,Chinese renmimbi,170.0357856
July 23 2009,South African rand,309.5648258
July 23 2009,Australian dollar,163.5061392
July 24 2009,US dollar,227.7643817
July 24 2009,Euro,134.3826513
July 24 2009,Japanese yen,206.0550895
July 24 2009,Pound sterling,224.2170022
July 24 2009,Canadian dollar,145.3244275
July 24 2009,Swiss franc,122.2391636
July 24 2009,Indian rupee,263.5087608
July 24 2009,Chinese renmimbi,170.4602197
July 24 2009,South African rand,316.9622248
July 24 2009,Australian dollar,165.4843111
July 27 2009,US dollar,228.970031
July 27 2009,Euro,134.872333
July 27 2009,Japanese yen,209.1593927
July 27 2009,Pound sterling,223.8255034
July 27 2009,Canadian dollar,146.3024809
July 27 2009,Swiss franc,123.0450882
July 27 2009,Indian rupee,264.3547416
July 27 2009,Chinese renmimbi,171.454727
July 27 2009,South African rand,317.4013399
July 27 2009,Australian dollar,164.6884948
July 28 2009,US dollar,225.2841888
July 28 2009,Euro,132.9485834
July 28 2009,Japanese yen,203.1620419
July 28 2009,Pound sterling,220.6375839
July 28 2009,Canadian dollar,144.370229
July 28 2009,Swiss franc,121.1065127
July 28 2009,Indian rupee,260.6270397
July 28 2009,Chinese renmimbi,168.3963049
July 28 2009,South African rand,317.3056353
July 28 2009,Australian dollar,159.1177808
July 29 2009,US dollar,220.7027213
July 29 2009,Euro,131.5844701
July 29 2009,Japanese yen,200.4731175
July 29 2009,Pound sterling,217.2818792
July 29 2009,Canadian dollar,141.5314885
July 29 2009,Swiss franc,119.9085167
July 29 2009,Indian rupee,257.0783562
July 29 2009,Chinese renmimbi,164.6471372
July 29 2009,South African rand,313.4830828
July 29 2009,Australian dollar,158.6630286
July 30 2009,US dollar,221.2194282
July 30 2009,Euro,131.9342427
July 30 2009,Japanese yen,202.7942125
July 30 2009,Pound sterling,216.2751678
July 30 2009,Canadian dollar,140.8158397
July 30 2009,Swiss franc,121.4114572
July 30 2009,Indian rupee,257.1734102
July 30 2009,Chinese renmimbi,165.1090213
July 30 2009,South African rand,309.0300062
July 30 2009,Australian dollar,156.2528422
July 31 2009,US dollar,223.4584912
July 31 2009,Euro,131.6544246
July 31 2009,Japanese yen,203.5971199
July 31 2009,Pound sterling,216.7785235
July 31 2009,Canadian dollar,142.1755725
July 31 2009,Swiss franc,120.1263341
July 31 2009,Indian rupee,256.6514052
July 31 2009,Chinese renmimbi,166.9482357
July 31 2009,South African rand,314.3838316
July 31 2009,Australian dollar,156.8212824
August 3 2009,US dollar,230.6234929
August 3 2009,Euro,132.8786289
August 3 2009,Japanese yen,210.306015
August 3 2009,Pound sterling,217.114094
August 3 2009,Canadian dollar,143.9646947
August 3 2009,Swiss franc,121.084731
August 3 2009,Indian rupee,262.1376065
August 3 2009,Chinese renmimbi,172.7987683
August 3 2009,South African rand,317.7954174
August 3 2009,Australian dollar,158.8904047
August 4 2009,US dollar,230.8646228
August 4 2009,Euro,133.3333333
August 4 2009,Japanese yen,210.8419658
August 4 2009,Pound sterling,217.7852349
August 4 2009,Canadian dollar,144.7996183
August 4 2009,Swiss franc,121.9560009
August 4 2009,Indian rupee,263.2576598
August 4 2009,Chinese renmimbi,172.9860186
August 4 2009,South African rand,324.4046614
August 4 2009,Australian dollar,159.3906321
August 5 2009,US dollar,230.8646228
August 5 2009,Euro,133.5431969
August 5 2009,Japanese yen,209.602622
August 5 2009,Pound sterling,216.6666667
August 5 2009,Canadian dollar,145.610687
August 5 2009,Swiss franc,122.3698541
August 5 2009,Indian rupee,261.6219385
August 5 2009,Chinese renmimbi,173.0151465
August 5 2009,South African rand,331.3404267
August 5 2009,Australian dollar,160.4820373
August 6 2009,US dollar,232.0702721
August 6 2009,Euro,134.6974467
August 6 2009,Japanese yen,212.891689
August 6 2009,Pound sterling,220.8612975
August 6 2009,Canadian dollar,146.9704198
August 6 2009,Swiss franc,123.8074494
August 6 2009,Indian rupee,264.1226514
August 6 2009,Chinese renmimbi,174.0221372
August 6 2009,South African rand,337.8314474
August 6 2009,Australian dollar,160.8685766
August 7 2009,US dollar,229.3145022
August 7 2009,Euro,135.3620147
August 7 2009,Japanese yen,216.3668784
August 7 2009,Pound sterling,220.5816555
August 7 2009,Canadian dollar,147.7337786
August 7 2009,Swiss franc,124.8965367
August 7 2009,Indian rupee,262.350686
August 7 2009,Chinese renmimbi,171.770972
August 7 2009,South African rand,331.3854642
August 7 2009,Australian dollar,159.2769441
August 10 2009,US dollar,225.5253186
August 10 2009,Euro,133.3683106
August 10 2009,Japanese yen,212.4858201
August 10 2009,Pound sterling,219.6308725
August 10 2009,Canadian dollar,144.2748092
August 10 2009,Swiss franc,123.0886517
August 10 2009,Indian rupee,257.8823548
August 10 2009,Chinese renmimbi,168.7458389
August 10 2009,South African rand,328.5987727
August 10 2009,Australian dollar,156.4347431
August 11 2009,US dollar,224.7674819
August 11 2009,Euro,133.1934243
August 11 2009,Japanese yen,207.0189858
August 11 2009,Pound sterling,219.5749441
August 11 2009,Canadian dollar,147.495229
August 11 2009,Swiss franc,122.1084731
August 11 2009,Indian rupee,258.1873198
August 11 2009,Chinese renmimbi,168.1299933
August 11 2009,South African rand,332.7253279
August 11 2009,Australian dollar,158.2082765
August 12 2009,US dollar,226.3176025
August 12 2009,Euro,133.1234697
August 12 2009,Japanese yen,209.578168
August 12 2009,Pound sterling,220.3579418
August 12 2009,Canadian dollar,145.9923664
August 12 2009,Swiss franc,122.2173818
August 12 2009,Indian rupee,262.8980387
August 12 2009,Chinese renmimbi,169.415779
August 12 2009,South African rand,330.7718291
August 12 2009,Australian dollar,159.163256
August 13 2009,US dollar,228.4533241
August 13 2009,Euro,133.3333333
August 13 2009,Japanese yen,209.1756954
August 13 2009,Pound sterling,221.3646532
August 13 2009,Canadian dollar,146.4933206
August 13 2009,Swiss franc,122.3480723
August 13 2009,Indian rupee,263.3669719
August 13 2009,Chinese renmimbi,171.1343209
August 13 2009,South African rand,330.7718291
August 13 2009,Australian dollar,157.0486585
August 14 2009,US dollar,228.4533241
August 14 2009,Euro,134.2777195
August 14 2009,Japanese yen,206.1155453
August 14 2009,Pound sterling,222.5950783
August 14 2009,Canadian dollar,148.4732824
August 14 2009,Swiss franc,122.5005445
August 14 2009,Indian rupee,264.3864263
August 14 2009,Chinese renmimbi,171.1551265
August 14 2009,South African rand,333.7386703
August 14 2009,Australian dollar,159.572533
August 17 2009,US dollar,221.3227695
August 17 2009,Euro,131.8642882
August 17 2009,Japanese yen,199.1369765
August 17 2009,Pound sterling,219.8545861
August 17 2009,Canadian dollar,146.9942748
August 17 2009,Swiss franc,119.3421912
August 17 2009,Indian rupee,261.7581826
August 17 2009,Chinese renmimbi,165.3420439
August 17 2009,South African rand,328.3792152
August 17 2009,Australian dollar,158.4356526
August 18 2009,US dollar,222.0806063
August 18 2009,Euro,131.8992655
August 18 2009,Japanese yen,200.7794722
August 18 2009,Pound sterling,216.3870246
August 18 2009,Canadian dollar,146.5171756
August 18 2009,Swiss franc,119.4293182
August 18 2009,Indian rupee,261.4270777
August 18 2009,Chinese renmimbi,165.8829893
August 18 2009,South African rand,323.9599167
August 18 2009,Australian dollar,158.2082765
August 19 2009,US dollar,224.8363762
August 19 2009,Euro,131.96922
August 19 2009,Japanese yen,200.2143124
August 19 2009,Pound sterling,219.6868009
August 19 2009,Canadian dollar,148.115458
August 19 2009,Swiss franc,118.9719015
August 19 2009,Indian rupee,264.4070213
August 19 2009,Chinese renmimbi,168.1674434
August 19 2009,South African rand,327.3264651
August 19 2009,Australian dollar,159.686221
August 20 2009,US dollar,223.9751981
August 20 2009,Euro,131.0947884
August 20 2009,Japanese yen,201.303196
August 20 2009,Pound sterling,219.0715884
August 20 2009,Canadian dollar,145.6583969
August 20 2009,Swiss franc,118.3837944
August 20 2009,Indian rupee,262.8449669
August 20 2009,Chinese renmimbi,167.3643475
August 20 2009,South African rand,319.3435794
August 20 2009,Australian dollar,157.5716235
August 21 2009,US dollar,228.1088529
August 21 2009,Euro,132.9485834
August 21 2009,Japanese yen,205.9885202
August 21 2009,Pound sterling,222.7069351
August 21 2009,Canadian dollar,145.4675573
August 21 2009,Swiss franc,120.3005881
August 21 2009,Indian rupee,266.7960458
August 21 2009,Chinese renmimbi,170.751498
August 21 2009,South African rand,318.5892023
August 21 2009,Australian dollar,159.5043201
August 24 2009,US dollar,227.7643817
August 24 2009,Euro,132.4239244
August 24 2009,Japanese yen,206.6046259
August 24 2009,Pound sterling,224.2729306
August 24 2009,Canadian dollar,143.6307252
August 24 2009,Swiss franc,120.1045524
August 24 2009,Indian rupee,266.411077
August 24 2009,Chinese renmimbi,170.4727031
August 24 2009,South African rand,316.6019254
August 24 2009,Australian dollar,157.4124602
August 25 2009,US dollar,227.4199104
August 25 2009,Euro,132.0391745
August 25 2009,Japanese yen,204.5712054
August 25 2009,Pound sterling,224.6644295
August 25 2009,Canadian dollar,144.7041985
August 25 2009,Swiss franc,119.2986277
August 25 2009,Indian rupee,267.0796236
August 25 2009,Chinese renmimbi,170.2063915
August 25 2009,South African rand,317.0185216
August 25 2009,Australian dollar,157.6170987
August 26 2009,US dollar,223.9751981
August 26 2009,Euro,131.1647429
August 26 2009,Japanese yen,201.3670482
August 26 2009,Pound sterling,224.4407159
August 26 2009,Canadian dollar,146.3024809
August 26 2009,Swiss franc,118.9719015
August 26 2009,Indian rupee,264.4846488
August 26 2009,Chinese renmimbi,167.3393808
August 26 2009,South African rand,316.6920002
August 26 2009,Australian dollar,157.88995
August 27 2009,US dollar,224.8363762
August 27 2009,Euro,131.8293109
August 27 2009,Japanese yen,199.5577896
August 27 2009,Pound sterling,226.1185682
August 27 2009,Canadian dollar,147.3282443
August 27 2009,Swiss franc,119.7560444
August 27 2009,Indian rupee,265.3409271
August 27 2009,Chinese renmimbi,168.084221
August 27 2009,South African rand,318.0712717
August 27 2009,Australian dollar,158.1400637
August 28 2009,US dollar,229.1422666
August 28 2009,Euro,132.5288562
August 28 2009,Japanese yen,203.3502021
August 28 2009,Pound sterling,227.6286353
August 28 2009,Canadian dollar,146.9227099
August 28 2009,Swiss franc,119.6689174
August 28 2009,Indian rupee,268.2638383
August 28 2009,Chinese renmimbi,171.5629161
August 28 2009,South African rand,316.3148117
August 28 2009,Australian dollar,157.1623465
August 31 2009,US dollar,229.1422666
August 31 2009,Euro,132.8786289
August 31 2009,Japanese yen,201.0460891
August 31 2009,Pound sterling,227.9082774
August 31 2009,Canadian dollar,150.3339695
August 31 2009,Swiss franc,119.9520802
August 31 2009,Indian rupee,269.5407306
August 31 2009,Chinese renmimbi,171.5795606
August 31 2009,South African rand,318.9776502
August 31 2009,Australian dollar,157.7080491
September 1 2009,US dollar,228.970031
September 1 2009,Euro,133.5431969
September 1 2009,Japanese yen,201.9913052
September 1 2009,Pound sterling,229.1946309
September 1 2009,Canadian dollar,149.4513359
September 1 2009,Swiss franc,120.3441516
September 1 2009,Indian rupee,270.97367
September 1 2009,Chinese renmimbi,171.4297603
September 1 2009,South African rand,318.6849068
September 1 2009,Australian dollar,159.2542065
September 2 2009,US dollar,232.3458491
September 2 2009,Euro,137.0059461
September 2 2009,Japanese yen,203.0428285
September 2 2009,Pound sterling,231.9910515
September 2 2009,Canadian dollar,154.4370229
September 2 2009,Swiss franc,123.5678501
September 2 2009,Indian rupee,274.2261018
September 2 2009,Chinese renmimbi,174.226032
September 2 2009,South African rand,326.2793447
September 2 2009,Australian dollar,163.3924511
September 3 2009,US dollar,238.6152256
September 3 2009,Euro,141.1332634
September 3 2009,Japanese yen,208.9090786
September 3 2009,Pound sterling,236.5212528
September 3 2009,Canadian dollar,159.4227099
September 3 2009,Swiss franc,127.1836201
September 3 2009,Indian rupee,280.8767149
September 3 2009,Chinese renmimbi,179.3941411
September 3 2009,South African rand,329.7134493
September 3 2009,Australian dollar,166.9849932
September 4 2009,US dollar,240.682053
September 4 2009,Euro,143.0220357
September 4 2009,Japanese yen,212.1716537
September 4 2009,Pound sterling,238.3668904
September 4 2009,Canadian dollar,157.3234733
September 4 2009,Swiss franc,129.6231758
September 4 2009,Indian rupee,282.9671113
September 4 2009,Chinese renmimbi,181.0793941
September 4 2009,South African rand,325.5700051
September 4 2009,Australian dollar,166.007276
September 7 2009,US dollar,242.059938
September 7 2009,Euro,142.2875131
September 7 2009,Japanese yen,213.8725673
September 7 2009,Pound sterling,239.1498881
September 7 2009,Canadian dollar,154.9141221
September 7 2009,Swiss franc,129.2528861
September 7 2009,Indian rupee,282.7065049
September 7 2009,Chinese renmimbi,182.1737683
September 7 2009,South African rand,324.5791814
September 7 2009,Australian dollar,163.7562528
September 8 2009,US dollar,244.7468136
September 8 2009,Euro,141.1682406
September 8 2009,Japanese yen,213.2632544
September 8 2009,Pound sterling,237.8635347
September 8 2009,Canadian dollar,156.0591603
September 8 2009,Swiss franc,127.6410368
September 8 2009,Indian rupee,284.1877634
September 8 2009,Chinese renmimbi,184.3125832
September 8 2009,South African rand,324.657997
September 8 2009,Australian dollar,162.8922237
September 9 2009,US dollar,244.299001
September 9 2009,Euro,139.7691501
September 9 2009,Japanese yen,211.4801481
September 9 2009,Pound sterling,237.4161074
September 9 2009,Canadian dollar,156.5124046
September 9 2009,Swiss franc,126.421259
September 9 2009,Indian rupee,284.0237952
September 9 2009,Chinese renmimbi,184.0129827
September 9 2009,South African rand,320.3794404
September 9 2009,Australian dollar,162.528422
September 10 2009,US dollar,241.3021013
September 10 2009,Euro,137.9503323
September 10 2009,Japanese yen,208.8037904
September 10 2009,Pound sterling,232.3825503
September 10 2009,Canadian dollar,155.7251908
September 10 2009,Swiss franc,124.5044653
September 10 2009,Indian rupee,281.6822978
September 10 2009,Chinese renmimbi,181.5496005
September 10 2009,South African rand,322.935315
September 10 2009,Australian dollar,162.0736698
September 11 2009,US dollar,247.3303479
September 11 2009,Euro,141.343127
September 11 2009,Japanese yen,210.1660836
September 11 2009,Pound sterling,237.5838926
September 11 2009,Canadian dollar,158.3015267
September 11 2009,Swiss franc,127.4450011
September 11 2009,Indian rupee,287.1463198
September 11 2009,Chinese renmimbi,186.5054927
September 11 2009,South African rand,322.3329393
September 11 2009,Australian dollar,164.6884948
September 14 2009,US dollar,244.2301068
September 14 2009,Euro,138.8947184
September 14 2009,Japanese yen,207.8049112
September 14 2009,Pound sterling,236.409396
September 14 2009,Canadian dollar,158.8979008
September 14 2009,Swiss franc,125.1579177
September 14 2009,Indian rupee,285.7482336
September 14 2009,Chinese renmimbi,183.9464048
September 14 2009,South African rand,319.3210606
September 14 2009,Australian dollar,164.0063665
September 15 2009,US dollar,243.0933517
September 15 2009,Euro,138.6498776
September 15 2009,Japanese yen,208.7317868
September 15 2009,Pound sterling,239.0380313
September 15 2009,Canadian dollar,156.9417939
September 15 2009,Swiss franc,125.3975169
September 15 2009,Indian rupee,283.7441779
September 15 2009,Chinese renmimbi,183.0226365
September 15 2009,South African rand,315.2170242
September 15 2009,Australian dollar,163.6198272
September 16 2009,US dollar,249.9138822
September 16 2009,Euro,141.9027632
September 16 2009,Japanese yen,214.1982814
September 16 2009,Pound sterling,244.2393736
September 16 2009,Canadian dollar,159.1125954
September 16 2009,Swiss franc,128.7301242
September 16 2009,Indian rupee,288.0952758
September 16 2009,Chinese renmimbi,188.5028296
September 16 2009,South African rand,319.9178067
September 16 2009,Australian dollar,165.4388358
September 17 2009,US dollar,250.8439545
September 17 2009,Euro,141.6229451
September 17 2009,Japanese yen,215.2912407
September 17 2009,Pound sterling,244.4630872
September 17 2009,Canadian dollar,157.5620229
September 17 2009,Swiss franc,128.2727075
September 17 2009,Indian rupee,288.5008396
September 17 2009,Chinese renmimbi,189.3142477
September 17 2009,South African rand,323.7347295
September 17 2009,Australian dollar,164.8703956
September 18 2009,US dollar,248.6048915
September 18 2009,Euro,140.4337181
September 18 2009,Japanese yen,213.880379
September 18 2009,Pound sterling,247.4272931
September 18 2009,Canadian dollar,158.4685115
September 18 2009,Swiss franc,126.7262034
September 18 2009,Indian rupee,285.8607142
September 18 2009,Chinese renmimbi,187.5249667
September 18 2009,South African rand,325.1759275
September 18 2009,Australian dollar,165.3024102
September 21 2009,US dollar,243.4378229
September 21 2009,Euro,137.915355
September 21 2009,Japanese yen,212.3265292
September 21 2009,Pound sterling,244.5749441
September 21 2009,Canadian dollar,157.5858779
September 21 2009,Swiss franc,124.7658462
September 21 2009,Indian rupee,280.1416305
September 21 2009,Chinese renmimbi,183.3055925
September 21 2009,South African rand,320.5652198
September 21 2009,Australian dollar,163.4606639
September 22 2009,US dollar,249.293834
September 22 2009,Euro,139.7691501
September 22 2009,Japanese yen,213.8980403
September 22 2009,Pound sterling,246.3646532
September 22 2009,Canadian dollar,158.8263359
September 22 2009,Swiss franc,126.247005
September 22 2009,Indian rupee,285.2579132
September 22 2009,Chinese renmimbi,188.0534288
September 22 2009,South African rand,321.5166357
September 22 2009,Australian dollar,163.7562528
September 23 2009,US dollar,248.0192904
September 23 2009,Euro,139.0696048
September 23 2009,Japanese yen,213.5607785
September 23 2009,Pound sterling,244.1275168
September 23 2009,Canadian dollar,158.5877863
September 23 2009,Swiss franc,125.3321716
September 23 2009,Indian rupee,284.0729064
September 23 2009,Chinese renmimbi,186.9548935
September 23 2009,South African rand,323.5996172
September 23 2009,Australian dollar,163.1423374
September 24 2009,US dollar,247.8470548
September 24 2009,Euro,140.1539
September 24 2009,Japanese yen,212.5826173
September 24 2009,Pound sterling,251.4541387
September 24 2009,Canadian dollar,161.5219466
September 24 2009,Swiss franc,125.8984971
September 24 2009,Indian rupee,283.5635753
September 24 2009,Chinese renmimbi,186.8591877
September 24 2009,South African rand,324.2132523
September 24 2009,Australian dollar,164.2564802
September 25 2009,US dollar,241.5432311
September 25 2009,Euro,136.06156
September 25 2009,Japanese yen,202.8414224
September 25 2009,Pound sterling,247.7628635
September 25 2009,Canadian dollar,157.5381679
September 25 2009,Swiss franc,121.9777826
September 25 2009,Indian rupee,276.7482019
September 25 2009,Chinese renmimbi,181.7160453
September 25 2009,South African rand,314.3106457
September 25 2009,Australian dollar,160.3683492
September 28 2009,US dollar,241.6465725
September 28 2009,Euro,137.1108779
September 28 2009,Japanese yen,201.3684068
September 28 2009,Pound sterling,249.2729306
September 28 2009,Canadian dollar,158.110687
September 28 2009,Swiss franc,122.8272707
September 28 2009,Indian rupee,276.8432559
September 28 2009,Chinese renmimbi,181.7576565
September 28 2009,South African rand,313.3536002
September 28 2009,Australian dollar,159.6634834
September 29 2009,US dollar,240.8542887
September 29 2009,Euro,137.9853095
September 29 2009,Japanese yen,203.3899399
September 29 2009,Pound sterling,247.2595078
September 29 2009,Canadian dollar,156.870229
September 29 2009,Swiss franc,124.0470486
September 29 2009,Indian rupee,277.0468299
September 29 2009,Chinese renmimbi,181.1376498
September 29 2009,South African rand,313.9165681
September 29 2009,Australian dollar,158.7085039
September 30 2009,US dollar,243.0244575
September 30 2009,Euro,138.2651277
September 30 2009,Japanese yen,202.8037224
September 30 2009,Pound sterling,248.2102908
September 30 2009,Canadian dollar,154.9379771
September 30 2009,Swiss franc,125.0490089
September 30 2009,Indian rupee,279.4287253
September 30 2009,Chinese renmimbi,182.8437084
September 30 2009,South African rand,324.7762202
September 30 2009,Australian dollar,156.5484311
October 1 2009,US dollar,246.1246986
October 1 2009,Euro,141.343127
October 1 2009,Japanese yen,205.813606
October 1 2009,Pound sterling,251.4541387
October 1 2009,Canadian dollar,157.2280534
October 1 2009,Swiss franc,127.8152908
October 1 2009,Indian rupee,279.9531067
October 1 2009,Chinese renmimbi,185.3986352
October 1 2009,South African rand,334.5043067
October 1 2009,Australian dollar,160.3456116
October 2 2009,US dollar,245.676886
October 2 2009,Euro,140.3287863
October 2 2009,Japanese yen,204.1038617
October 2 2009,Pound sterling,253.1319911
October 2 2009,Canadian dollar,159.0410305
October 2 2009,Swiss franc,126.1163145
October 2 2009,Indian rupee,279.4802129
October 2 2009,Chinese renmimbi,185.0449401
October 2 2009,South African rand,332.4100659
October 2 2009,Australian dollar,163.2560255
October 5 2009,US dollar,246.3658285
October 5 2009,Euro,140.4337181
October 5 2009,Japanese yen,205.871005
October 5 2009,Pound sterling,252.6845638
October 5 2009,Canadian dollar,158.110687
October 5 2009,Swiss franc,126.334132
October 5 2009,Indian rupee,278.484522
October 5 2009,Chinese renmimbi,185.6108522
October 5 2009,South African rand,328.5368463
October 5 2009,Australian dollar,161.3460664
October 6 2009,US dollar,257.8367206
October 6 2009,Euro,146.3798531
October 6 2009,Japanese yen,213.0927555
October 6 2009,Pound sterling,264.6532438
October 6 2009,Canadian dollar,161.9751908
October 6 2009,Swiss franc,131.9538227
October 6 2009,Indian rupee,285.8163556
October 6 2009,Chinese renmimbi,195.0565912
October 6 2009,South African rand,333.0912571
October 6 2009,Australian dollar,164.9840837
October 7 2009,US dollar,258.3534275
October 7 2009,Euro,147.813921
October 7 2009,Japanese yen,214.6401522
October 7 2009,Pound sterling,265.6040268
October 7 2009,Canadian dollar,163.1917939
October 7 2009,Swiss franc,134.0448704
October 7 2009,Indian rupee,284.5196603
October 7 2009,Chinese renmimbi,195.4851864
October 7 2009,South African rand,336.7280302
October 7 2009,Australian dollar,166.1891769
October 8 2009,US dollar,259.9724423
October 8 2009,Euro,147.5690801
October 8 2009,Japanese yen,213.7519954
October 8 2009,Pound sterling,263.0313199
October 8 2009,Canadian dollar,163.4064885
October 8 2009,Swiss franc,134.0884339
October 8 2009,Indian rupee,283.6261525
October 8 2009,Chinese renmimbi,196.8333888
October 8 2009,South African rand,332.4888814
October 8 2009,Australian dollar,162.937699
October 9 2009,US dollar,262.2115053
October 9 2009,Euro,149.2130115
October 9 2009,Japanese yen,219.3818565
October 9 2009,Pound sterling,269.1275168
October 9 2009,Canadian dollar,161.4742366
October 9 2009,Swiss franc,135.5913744
October 9 2009,Indian rupee,286.5538164
October 9 2009,Chinese renmimbi,198.6476365
October 9 2009,South African rand,336.0074312
October 9 2009,Australian dollar,164.3701683
October 12 2009,US dollar,264.7261454
October 12 2009,Euro,150.0524659
October 12 2009,Japanese yen,222.6447713
October 12 2009,Pound sterling,275.1118568
October 12 2009,Canadian dollar,161.3072519
October 12 2009,Swiss franc,136.1794816
October 12 2009,Indian rupee,289.8902126
October 12 2009,Chinese renmimbi,200.6116844
October 12 2009,South African rand,335.4106851
October 12 2009,Australian dollar,165.3251478
October 13 2009,US dollar,264.2783328
October 13 2009,Euro,149.4928297
October 13 2009,Japanese yen,221.9046972
October 13 2009,Pound sterling,273.2102908
October 13 2009,Canadian dollar,160.2337786
October 13 2009,Swiss franc,136.0052276
October 13 2009,Indian rupee,289.4299927
October 13 2009,Chinese renmimbi,200.3911451
October 13 2009,South African rand,337.9778191
October 13 2009,Australian dollar,165.4388358
October 14 2009,US dollar,264.9672752
October 14 2009,Euro,148.6883526
October 14 2009,Japanese yen,221.3979554
October 14 2009,Pound sterling,271.4205817
October 14 2009,Canadian dollar,159.971374
