Date,Day,Currency,Change
Nov 1 2013,1,Indian rupee,540.1563639
Nov 1 2013,1,Chinese renmimbi,231.6619507
Nov 1 2013,1,South African rand,648.0830941
Nov 1 2013,1,Australian dollar,214.8703956
Jan 1 2014,1,US dollar,314.9156045
Jan 1 2014,1,Euro,205.7362714
Jan 1 2014,1,Japanese yen,329.9799613
Jan 1 2014,1,Pound sterling,306.7673378
Jan 1 2014,1,Canadian dollar,205.2958015
Jan 1 2014,1,Swiss franc,133.3260728
Jan 1 2014,1,Indian rupee,490.1611166
Jan 1 2014,1,Chinese renmimbi,203.4246005
Jan 1 2014,1,South African rand,610.2178686
Jan 1 2014,1,Australian dollar,206.1164166
Apr 1 2014,1,US dollar,342.2321736
Apr 1 2014,1,Euro,225.498426
Apr 1 2014,1,Japanese yen,351.5993615
Apr 1 2014,1,Pound sterling,331.5995526
Apr 1 2014,1,Canadian dollar,237.7385496
Apr 1 2014,1,Swiss franc,147.0050098
Apr 1 2014,1,Indian rupee,507.3056937
Apr 1 2014,1,Chinese renmimbi,231.5620839
Apr 1 2014,1,South African rand,663.215673
Apr 1 2014,1,Australian dollar,215.7116871
May 1 2014,1,US dollar,340.4064761
May 1 2014,1,Euro,222.5253585
May 1 2014,1,Japanese yen,344.0858608
May 1 2014,1,Pound sterling,323.2662192
May 1 2014,1,Canadian dollar,234.7328244
May 1 2014,1,Swiss franc,144.9139621
May 1 2014,1,Indian rupee,510.8226926
May 1 2014,1,Chinese renmimbi,232.9935087
May 1 2014,1,South African rand,654.5178179
May 1 2014,1,Australian dollar,213.5061392
Jul 1 2014,1,US dollar,357.2855667
Jul 1 2014,1,Euro,239.4193774
Jul 1 2014,1,Japanese yen,357.7468329
Jul 1 2014,1,Pound sterling,333.2214765
Jul 1 2014,1,Canadian dollar,237.523855
Jul 1 2014,1,Swiss franc,156.5454149
Jul 1 2014,1,Indian rupee,531.8145813
Jul 1 2014,1,Chinese renmimbi,242.5682423
Jul 1 2014,1,South African rand,698.3110961
Jul 1 2014,1,Australian dollar,218.3492497
Aug 1 2014,1,US dollar,344.8157079
Aug 1 2014,1,Euro,236.3064008
Aug 1 2014,1,Japanese yen,349.4134429
Aug 1 2014,1,Pound sterling,328.8590604
Aug 1 2014,1,Canadian dollar,235.7108779
Aug 1 2014,1,Swiss franc,154.6068395
Aug 1 2014,1,Indian rupee,524.6364184
Aug 1 2014,1,Chinese renmimbi,232.0447736
Aug 1 2014,1,South African rand,674.1259922
Aug 1 2014,1,Australian dollar,215.0068213
Sep 1 2014,1,US dollar,343.162246
Sep 1 2014,1,Euro,242.532354
Sep 1 2014,1,Japanese yen,355.494345
Sep 1 2014,1,Pound sterling,333.0536913
Sep 1 2014,1,Canadian dollar,233.4685115
Sep 1 2014,1,Swiss franc,157.5473753
Sep 1 2014,1,Indian rupee,516.5813821
Sep 1 2014,1,Chinese renmimbi,228.8407124
Sep 1 2014,1,South African rand,673.180206
Sep 1 2014,1,Australian dollar,213.1423374
Oct 1 2014,1,US dollar,319.0492594
Oct 1 2014,1,Euro,237.8104232
Oct 1 2014,1,Japanese yen,352.7531162
Oct 1 2014,1,Pound sterling,319.9105145
Oct 1 2014,1,Canadian dollar,224.5944656
Oct 1 2014,1,Swiss franc,153.8662601
Oct 1 2014,1,Indian rupee,493.824657
Oct 1 2014,1,Chinese renmimbi,210.7814581
Oct 1 2014,1,South African rand,671.4012273
Oct 1 2014,1,Australian dollar,217.689859
Dec 1 2014,1,US dollar,311.2986566
Dec 1 2014,1,Euro,234.7324239
Dec 1 2014,1,Japanese yen,379.8019903
Dec 1 2014,1,Pound sterling,324.7762864
Dec 1 2014,1,Canadian dollar,224.1889313
Dec 1 2014,1,Swiss franc,150.7079068
Dec 1 2014,1,Indian rupee,487.1328538
Dec 1 2014,1,Chinese renmimbi,205.6549601
Dec 1 2014,1,South African rand,639.1487924
Dec 1 2014,1,Australian dollar,219.7135061
Jan 1 2015,1,US dollar,315.4323114
Jan 1 2015,1,Euro,248.618398
Jan 1 2015,1,Japanese yen,391.096016
Jan 1 2015,1,Pound sterling,332.606264
Jan 1 2015,1,Canadian dollar,233.2299618
Jan 1 2015,1,Swiss franc,161.0106731
Jan 1 2015,1,Indian rupee,503.0044992
Jan 1 2015,1,Chinese renmimbi,211.3348868
Jan 1 2015,1,South African rand,685.447278
Jan 1 2015,1,Australian dollar,235.0841291
Apr 1 2015,1,US dollar,312.3320703
Apr 1 2015,1,Euro,289.1920252
Apr 1 2015,1,Japanese yen,386.3536324
Apr 1 2015,1,Pound sterling,351.901566
Apr 1 2015,1,Canadian dollar,260.9971374
Apr 1 2015,1,Swiss franc,152.2108473
Apr 1 2015,1,Indian rupee,493.3723583
Apr 1 2015,1,Chinese renmimbi,208.7133822
Apr 1 2015,1,South African rand,708.3431853
Apr 1 2015,1,Australian dollar,257.2305593
May 1 2015,1,US dollar,305.0981743
May 1 2015,1,Euro,266.5267576
May 1 2015,1,Japanese yen,379.7377985
May 1 2015,1,Pound sterling,333.3333333
May 1 2015,1,Canadian dollar,241.1975191
May 1 2015,1,Swiss franc,138.5972555
May 1 2015,1,Indian rupee,491.6360381
May 1 2015,1,Chinese renmimbi,203.5203063
May 1 2015,1,South African rand,696.5940438
May 1 2015,1,Australian dollar,241.2687585
Jun 1 2015,1,US dollar,313.3310369
Jun 1 2015,1,Euro,285.1346625
Jun 1 2015,1,Japanese yen,407.3990422
Jun 1 2015,1,Pound sterling,341.2192394
Jun 1 2015,1,Canadian dollar,259.0171756
Jun 1 2015,1,Swiss franc,147.2663908
Jun 1 2015,1,Indian rupee,505.348373
Jun 1 2015,1,Chinese renmimbi,209.5372836
Jun 1 2015,1,South African rand,727.9513596
Jun 1 2015,1,Australian dollar,258.2764893
Jul 1 2015,1,US dollar,302.3424044
Jul 1 2015,1,Euro,267.9958027
Jul 1 2015,1,Japanese yen,387.7213599
Jul 1 2015,1,Pound sterling,317.8970917
Jul 1 2015,1,Canadian dollar,249.4990458
Jul 1 2015,1,Swiss franc,140.2526683
Jul 1 2015,1,Indian rupee,488.5610405
Jul 1 2015,1,Chinese renmimbi,201.3856525
Jul 1 2015,1,South African rand,705.0836007
Jul 1 2015,1,Australian dollar,246.4074579
Sep 1 2015,1,US dollar,293.4894936
Sep 1 2015,1,Euro,254.8793284
Sep 1 2015,1,Japanese yen,365.0789661
Sep 1 2015,1,Pound sterling,316.8344519
Sep 1 2015,1,Canadian dollar,259.8520992
Sep 1 2015,1,Swiss franc,139.3160531
Sep 1 2015,1,Indian rupee,499.4082887
Sep 1 2015,1,Chinese renmimbi,202.5216378
Sep 1 2015,1,South African rand,760.5077971
Sep 1 2015,1,Australian dollar,269.1678035
Oct 1 2015,1,US dollar,285.4633138
Oct 1 2015,1,Euro,249.3529206
Oct 1 2015,1,Japanese yen,354.7182692
Oct 1 2015,1,Pound sterling,312.9753915
Oct 1 2015,1,Canadian dollar,253.2204198
Oct 1 2015,1,Swiss franc,137.6388586
Oct 1 2015,1,Indian rupee,481.1539558
Oct 1 2015,1,Chinese renmimbi,196.0053262
Oct 1 2015,1,South African rand,771.9754546
Oct 1 2015,1,Australian dollar,260.8685766
Dec 1 2015,1,US dollar,266.9996555
Dec 1 2015,1,Euro,251.3116474
Dec 1 2015,1,Japanese yen,344.625208
Dec 1 2015,1,Pound sterling,295.8053691
Dec 1 2015,1,Canadian dollar,239.8854962
Dec 1 2015,1,Swiss franc,138.7715095
Dec 1 2015,1,Indian rupee,461.6298596
Dec 1 2015,1,Chinese renmimbi,183.6676099
Dec 1 2015,1,South African rand,765.642065
Dec 1 2015,1,Australian dollar,231.6052751
Jan 1 2016,1,US dollar,265.1395109
Jan 1 2016,1,Euro,241.3081497
Jan 1 2016,1,Japanese yen,333.0832456
Jan 1 2016,1,Pound sterling,302.2371365
Jan 1 2016,1,Canadian dollar,251.264313
Jan 1 2016,1,Swiss franc,131.1261163
Jan 1 2016,1,Indian rupee,455.4766959
Jan 1 2016,1,Chinese renmimbi,186.4181092
Jan 1 2016,1,South African rand,824.6861454
Jan 1 2016,1,Australian dollar,231.264211
Feb 1 2016,1,US dollar,288.0468481
Feb 1 2016,1,Euro,261.6998951
Feb 1 2016,1,Japanese yen,363.0462249
Feb 1 2016,1,Pound sterling,338.3668904
Feb 1 2016,1,Canadian dollar,276.4074427
Feb 1 2016,1,Swiss franc,149.7059464
Feb 1 2016,1,Indian rupee,505.3943158
Feb 1 2016,1,Chinese renmimbi,208.3888149
Feb 1 2016,1,South African rand,914.569611
Feb 1 2016,1,Australian dollar,261.5052296
Mar 1 2016,1,US dollar,325.9386841
Mar 1 2016,1,Euro,298.2511368
Mar 1 2016,1,Japanese yen,377.0369867
Mar 1 2016,1,Pound sterling,396.7561521
Mar 1 2016,1,Canadian dollar,296.5410305
Mar 1 2016,1,Swiss franc,168.8303202
Mar 1 2016,1,Indian rupee,565.2934001
Mar 1 2016,1,Chinese renmimbi,236.86751
Mar 1 2016,1,South African rand,989.8496876
Mar 1 2016,1,Australian dollar,293.1105048
Apr 1 2016,1,US dollar,318.0502928
Apr 1 2016,1,Euro,274.1518013
Apr 1 2016,1,Japanese yen,363.235404
Apr 1 2016,1,Pound sterling,378.3557047
Apr 1 2016,1,Canadian dollar,279.0076336
Apr 1 2016,1,Swiss franc,154.389022
Apr 1 2016,1,Indian rupee,536.605304
Apr 1 2016,1,Chinese renmimbi,226.4688748
Apr 1 2016,1,South African rand,913.2635253
Apr 1 2016,1,Australian dollar,261.1869031
Jun 1 2016,1,US dollar,318.3603169
Jun 1 2016,1,Euro,280.2028681
Jun 1 2016,1,Japanese yen,351.6581191
Jun 1 2016,1,Pound sterling,371.3087248
Jun 1 2016,1,Canadian dollar,279.3177481
Jun 1 2016,1,Swiss franc,161.3156175
Jun 1 2016,1,Indian rupee,548.6217167
Jun 1 2016,1,Chinese renmimbi,232.6606192
Jun 1 2016,1,South African rand,964.9102066
Jun 1 2016,1,Australian dollar,281.0823101
Jul 1 2016,1,US dollar,361.5914571
Jul 1 2016,1,Euro,321.0213361
Jul 1 2016,1,Japanese yen,367.2455253
Jul 1 2016,1,Pound sterling,464.9888143
Jul 1 2016,1,Canadian dollar,312.2375954
Jul 1 2016,1,Swiss franc,184.251797
Jul 1 2016,1,Indian rupee,614.8244669
Jul 1 2016,1,Chinese renmimbi,271.2716378
Jul 1 2016,1,South African rand,998.119687
Jul 1 2016,1,Australian dollar,307.2305593
Aug 1 2016,1,US dollar,364.9328281
Aug 1 2016,1,Euro,322.5603358
Aug 1 2016,1,Japanese yen,369.2582278
Aug 1 2016,1,Pound sterling,471.7002237
Aug 1 2016,1,Canadian dollar,321.7318702
Aug 1 2016,1,Swiss franc,184.2082335
Aug 1 2016,1,Indian rupee,613.7717436
Aug 1 2016,1,Chinese renmimbi,272.857024
Aug 1 2016,1,South African rand,955.8689411
Aug 1 2016,1,Australian dollar,306.0936789
Sep 1 2016,1,US dollar,351.0850844
Sep 1 2016,1,Euro,309.1990206
Sep 1 2016,1,Japanese yen,359.0119893
Sep 1 2016,1,Pound sterling,450.6711409
Sep 1 2016,1,Canadian dollar,308.8979008
Sep 1 2016,1,Swiss franc,179.5905032
Sep 1 2016,1,Indian rupee,594.9241152
Sep 1 2016,1,Chinese renmimbi,263.9855193
Sep 1 2016,1,South African rand,981.2081293
Sep 1 2016,1,Australian dollar,294.5202365
Nov 1 2016,1,US dollar,343.8511884
Nov 1 2016,1,Euro,308.0797482
Nov 1 2016,1,Japanese yen,357.5851646
Nov 1 2016,1,Pound sterling,489.7091723
Nov 1 2016,1,Canadian dollar,311.1879771
Nov 1 2016,1,Swiss franc,174.7549553
Nov 1 2016,1,Indian rupee,581.1246475
Nov 1 2016,1,Chinese renmimbi,263.2281957
Nov 1 2016,1,South African rand,884.850532
Nov 1 2016,1,Australian dollar,282.4920418
Dec 1 2016,1,US dollar,300.2411299
Dec 1 2016,1,Euro,282.9660721
Dec 1 2016,1,Japanese yen,351.4533166
Dec 1 2016,1,Pound sterling,414.8769575
Dec 1 2016,1,Canadian dollar,269.4417939
Dec 1 2016,1,Swiss franc,156.4800697
Dec 1 2016,1,Indian rupee,529.2346567
Dec 1 2016,1,Chinese renmimbi,233.3388815
Dec 1 2016,1,South African rand,820.9536677
Dec 1 2016,1,Australian dollar,256.84402
Feb 1 2017,1,US dollar,314.6400276
Feb 1 2017,1,Euro,291.2906611
Feb 1 2017,1,Japanese yen,363.95476
Feb 1 2017,1,Pound sterling,432.3266219
Feb 1 2017,1,Canadian dollar,275.596374
Feb 1 2017,1,Swiss franc,160.1611849
Feb 1 2017,1,Indian rupee,543.9236716
Feb 1 2017,1,Chinese renmimbi,244.486518
Feb 1 2017,1,South African rand,810.7189101
Feb 1 2017,1,Australian dollar,261.9145066
Mar 1 2017,1,US dollar,327.2821219
Mar 1 2017,1,Euro,311.0178384
Mar 1 2017,1,Japanese yen,379.5737527
Mar 1 2017,1,Pound sterling,463.310962
Mar 1 2017,1,Canadian dollar,295.0858779
Mar 1 2017,1,Swiss franc,172.5767807
Mar 1 2017,1,Indian rupee,556.5832832
Mar 1 2017,1,Chinese renmimbi,255.1098535
Mar 1 2017,1,South African rand,810.8540224
Mar 1 2017,1,Australian dollar,268.5993633
May 1 2017,1,US dollar,336.2728212
May 1 2017,1,Euro,305.7362714
May 1 2017,1,Japanese yen,380.1178548
May 1 2017,1,Pound sterling,447.8747204
May 1 2017,1,Canadian dollar,312.6192748
May 1 2017,1,Swiss franc,174.1886299
May 1 2017,1,Indian rupee,545.343145
May 1 2017,1,Chinese renmimbi,263.482024
May 1 2017,1,South African rand,852.2603164
May 1 2017,1,Australian dollar,282.2419281
Jun 1 2017,1,US dollar,335.7216672
Jun 1 2017,1,Euro,294.1238195
Jun 1 2017,1,Japanese yen,377.9220867
Jun 1 2017,1,Pound sterling,448.3221477
Jun 1 2017,1,Canadian dollar,306.846374
Jun 1 2017,1,Swiss franc,167.0877804
Jun 1 2017,1,Indian rupee,546.6572669
Jun 1 2017,1,Chinese renmimbi,258.1557923
Jun 1 2017,1,South African rand,823.37443
Jun 1 2017,1,Australian dollar,289.4952251
Aug 1 2017,1,US dollar,337.8229418
Aug 1 2017,1,Euro,276.4253235
Aug 1 2017,1,Japanese yen,375.5001189
Aug 1 2017,1,Pound sterling,437.2483221
Aug 1 2017,1,Canadian dollar,278.5782443
Aug 1 2017,1,Swiss franc,167.3491614
Aug 1 2017,1,Indian rupee,545.031051
Aug 1 2017,1,Chinese renmimbi,255.3345539
Aug 1 2017,1,South African rand,848.4940607
Aug 1 2017,1,Australian dollar,261.8008186
Sep 1 2017,1,US dollar,354.8398209
Sep 1 2017,1,Euro,288.772298
Sep 1 2017,1,Japanese yen,394.1802805
Sep 1 2017,1,Pound sterling,469.2393736
Sep 1 2017,1,Canadian dollar,289.9570611
Sep 1 2017,1,Swiss franc,176.8677848
Sep 1 2017,1,Indian rupee,569.6167739
Sep 1 2017,1,Chinese renmimbi,260.8979694
Sep 1 2017,1,South African rand,857.8899961
Sep 1 2017,1,Australian dollar,276.4211005
Nov 1 2017,1,US dollar,339.9242163
Nov 1 2017,1,Euro,284.5050717
Nov 1 2017,1,Japanese yen,394.6761539
Nov 1 2017,1,Pound sterling,438.8143177
Nov 1 2017,1,Canadian dollar,292.7242366
Nov 1 2017,1,Swiss franc,178.5231976
Nov 1 2017,1,Indian rupee,553.389468
Nov 1 2017,1,Chinese renmimbi,251.5520972
Nov 1 2017,1,South African rand,912.4472218
Nov 1 2017,1,Australian dollar,278.3537972
Dec 1 2017,1,US dollar,339.3730623
Dec 1 2017,1,Euro,275.9706191
Dec 1 2017,1,Japanese yen,388.6390653
Dec 1 2017,1,Pound sterling,428.803132
Dec 1 2017,1,Canadian dollar,287.4284351
Dec 1 2017,1,Swiss franc,173.4262688
Dec 1 2017,1,Indian rupee,551.4701689
Dec 1 2017,1,Chinese renmimbi,250.703229
Dec 1 2017,1,South African rand,888.6449361
Dec 1 2017,1,Australian dollar,281.900864
Jan 1 2018,1,US dollar,344.7123665
Jan 1 2018,1,Euro,276.0405736
Jan 1 2018,1,Japanese yen,393.9411745
Jan 1 2018,1,Pound sterling,433.7807606
Jan 1 2018,1,Canadian dollar,285.8778626
Jan 1 2018,1,Swiss franc,174.0361577
Jan 1 2018,1,Indian rupee,552.7145845
Jan 1 2018,1,Chinese renmimbi,249.825233
Jan 1 2018,1,South African rand,799.7691831
Jan 1 2018,1,Australian dollar,275.3069577
Feb 1 2018,1,US dollar,362.0737168
Feb 1 2018,1,Euro,276.21546
Feb 1 2018,1,Japanese yen,398.3310125
Feb 1 2018,1,Pound sterling,426.9574944
Feb 1 2018,1,Canadian dollar,293.0104962
Feb 1 2018,1,Swiss franc,171.1827489
Feb 1 2018,1,Indian rupee,578.3831311
Feb 1 2018,1,Chinese renmimbi,251.4022969
Feb 1 2018,1,South African rand,795.1190677
Feb 1 2018,1,Australian dollar,280.0363802
Mar 1 2018,1,US dollar,350.4994833
Mar 1 2018,1,Euro,275.5858692
Mar 1 2018,1,Japanese yen,375.5432531
Mar 1 2018,1,Pound sterling,432.9977629
Mar 1 2018,1,Canadian dollar,300.7395038
Mar 1 2018,1,Swiss franc,170.1590068
Mar 1 2018,1,Indian rupee,575.6598333
Mar 1 2018,1,Chinese renmimbi,245.1689414
Mar 1 2018,1,South African rand,778.2187694
Mar 1 2018,1,Australian dollar,283.8562983
May 1 2018,1,US dollar,350.2583534
May 1 2018,1,Euro,281.3221406
May 1 2018,1,Japanese yen,387.2268451
May 1 2018,1,Pound sterling,437.7516779
May 1 2018,1,Canadian dollar,302.2662214
May 1 2018,1,Swiss franc,183.5329993
May 1 2018,1,Indian rupee,591.0094737
May 1 2018,1,Chinese renmimbi,245.0982024
May 1 2018,1,South African rand,830.3045657
May 1 2018,1,Australian dollar,297.3624375
Jun 1 2018,1,US dollar,345.952463
Jun 1 2018,1,Euro,288.247639
Jun 1 2018,1,Japanese yen,381.7759739
Jun 1 2018,1,Pound sterling,443.2326622
Jun 1 2018,1,Canadian dollar,300.0715649
Jun 1 2018,1,Swiss franc,178.6321063
Jun 1 2018,1,Indian rupee,587.9653687
Jun 1 2018,1,Chinese renmimbi,245.6724368
Jun 1 2018,1,South African rand,821.5898215
Jun 1 2018,1,Australian dollar,289.3360618
Aug 1 2018,1,US dollar,319.9104375
Aug 1 2018,1,Euro,265.2675761
Aug 1 2018,1,Japanese yen,363.5991577
Aug 1 2018,1,Pound sterling,419.5190157
Aug 1 2018,1,Canadian dollar,277.480916
Aug 1 2018,1,Swiss franc,163.6027009
Aug 1 2018,1,Indian rupee,561.0072558
Aug 1 2018,1,Chinese renmimbi,244.6696072
Aug 1 2018,1,South African rand,804.8753026
Aug 1 2018,1,Australian dollar,274.3292406
Oct 1 2018,1,US dollar,309.7140889
Oct 1 2018,1,Euro,259.1115775
Oct 1 2018,1,Japanese yen,360.3009204
Oct 1 2018,1,Pound sterling,409.9552573
Oct 1 2018,1,Canadian dollar,263.8597328
Oct 1 2018,1,Swiss franc,154.8028752
Oct 1 2018,1,Indian rupee,586.4643072
Oct 1 2018,1,Chinese renmimbi,240.520972
Oct 1 2018,1,South African rand,850.948601
Oct 1 2018,1,Australian dollar,274.5793543
Nov 1 2018,1,US dollar,324.1129866
Nov 1 2018,1,Euro,277.8244141
Nov 1 2018,1,Japanese yen,371.6278912
Nov 1 2018,1,Pound sterling,430.7606264
Nov 1 2018,1,Canadian dollar,284.995229
Nov 1 2018,1,Swiss franc,169.0481377
Nov 1 2018,1,Indian rupee,617.1485378
Nov 1 2018,1,Chinese renmimbi,256.0960386
Nov 1 2018,1,South African rand,905.3369363
Nov 1 2018,1,Australian dollar,289.4497499
Jan 1 2019,1,US dollar,340.5787117
Jan 1 2019,1,Euro,291.3256383
Jan 1 2019,1,Japanese yen,376.6005502
Jan 1 2019,1,Pound sterling,461.6331096
Jan 1 2019,1,Canadian dollar,316.7223282
Jan 1 2019,1,Swiss franc,174.6242649
Jan 1 2019,1,Indian rupee,607.3080701
Jan 1 2019,1,Chinese renmimbi,265.3961385
Jan 1 2019,1,South African rand,935.7709846
Jan 1 2019,1,Australian dollar,313.0968622
Feb 1 2019,1,US dollar,354.2542198
Feb 1 2019,1,Euro,302.2035677
Feb 1 2019,1,Japanese yen,389.8712767
Feb 1 2019,1,Pound sterling,463.310962
Feb 1 2019,1,Canadian dollar,312.0944656
Feb 1 2019,1,Swiss franc,185.5151383
Feb 1 2019,1,Indian rupee,644.6437058
Feb 1 2019,1,Chinese renmimbi,269.6238349
Feb 1 2019,1,South African rand,889.1853854
Feb 1 2019,1,Australian dollar,313.1423374
Mar 1 2019,1,US dollar,351.9462625
Mar 1 2019,1,Euro,302.9730675
Mar 1 2019,1,Japanese yen,398.6149509
Mar 1 2019,1,Pound sterling,454.0268456
Mar 1 2019,1,Canadian dollar,314.4083969
Mar 1 2019,1,Swiss franc,185.2101939
Mar 1 2019,1,Indian rupee,636.4674757
Mar 1 2019,1,Chinese renmimbi,266.1909121
Mar 1 2019,1,South African rand,949.068288
Mar 1 2019,1,Australian dollar,320.4865848
Apr 1 2019,1,US dollar,345.5735446
Apr 1 2019,1,Euro,303.2179084
Apr 1 2019,1,Japanese yen,388.5276636
Apr 1 2019,1,Pound sterling,450.3355705
Apr 1 2019,1,Canadian dollar,311.6173664
Apr 1 2019,1,Swiss franc,181.0498802
Apr 1 2019,1,Indian rupee,609.7937328
Apr 1 2019,1,Chinese renmimbi,261.1975699
Apr 1 2019,1,South African rand,930.5860497
Apr 1 2019,1,Australian dollar,312.9831742
May 1 2019,1,US dollar,342.2321736
May 1 2019,1,Euro,299.475341
May 1 2019,1,Japanese yen,384.7549502
May 1 2019,1,Pound sterling,448.8255034
May 1 2019,1,Canadian dollar,310.9255725
May 1 2019,1,Swiss franc,183.7943803
May 1 2019,1,Indian rupee,607.3056937
May 1 2019,1,Chinese renmimbi,259.8826565
May 1 2019,1,South African rand,938.7547149
May 1 2019,1,Australian dollar,314.73397
Jul 1 2019,1,US dollar,378.8494661
Jul 1 2019,1,Euro,329.3459251
Jul 1 2019,1,Japanese yen,411.4376932
Jul 1 2019,1,Pound sterling,514.541387
Jul 1 2019,1,Canadian dollar,334.4942748
Jul 1 2019,1,Swiss franc,198.104988
Jul 1 2019,1,Indian rupee,659.2645987
Jul 1 2019,1,Chinese renmimbi,295.9345872
Jul 1 2019,1,South African rand,1001.289197
Jul 1 2019,1,Australian dollar,353.7062301
Aug 1 2019,1,US dollar,384.6021357
Aug 1 2019,1,Euro,344.9457852
Aug 1 2019,1,Japanese yen,416.9126787
Aug 1 2019,1,Pound sterling,547.5950783
Aug 1 2019,1,Canadian dollar,343.2490458
Aug 1 2019,1,Swiss franc,204.6612938
Aug 1 2019,1,Indian rupee,669.5557809
Aug 1 2019,1,Chinese renmimbi,304.0321238
Aug 1 2019,1,South African rand,1051.246974
Aug 1 2019,1,Australian dollar,366.9622556
Oct 1 2019,1,US dollar,407.5783672
Oct 1 2019,1,Euro,372.0531654
Oct 1 2019,1,Japanese yen,439.7510444
Oct 1 2019,1,Pound sterling,574.2170022
Oct 1 2019,1,Canadian dollar,365.7681298
Oct 1 2019,1,Swiss franc,219.7778262
Oct 1 2019,1,Indian rupee,729.46041
Oct 1 2019,1,Chinese renmimbi,337.6706059
Oct 1 2019,1,South African rand,1172.459607
Oct 1 2019,1,Australian dollar,400.5911778
Nov 1 2019,1,US dollar,419.7382019
Nov 1 2019,1,Euro,372.4728926
Nov 1 2019,1,Japanese yen,454.2122066
Nov 1 2019,1,Pound sterling,551.6778523
Nov 1 2019,1,Canadian dollar,373.1631679
Nov 1 2019,1,Swiss franc,223.8727946
Nov 1 2019,1,Indian rupee,746.387155
Nov 1 2019,1,Chinese renmimbi,341.85253
Nov 1 2019,1,South African rand,1176.591792
Nov 1 2019,1,Australian dollar,396.2255571
Jan 1 2020,1,US dollar,421.8050293
Jan 1 2020,1,Euro,371.9832109
Jan 1 2020,1,Japanese yen,459.0985973
Jan 1 2020,1,Pound sterling,539.4854586
Jan 1 2020,1,Canadian dollar,368.5830153
Jan 1 2020,1,Swiss franc,219.4946635
Jan 1 2020,1,Indian rupee,756.4367415
Jan 1 2020,1,Chinese renmimbi,339.0520972
Jan 1 2020,1,South African rand,1092.4506
Jan 1 2020,1,Australian dollar,389.9727149
Apr 1 2020,1,US dollar,443.0933517
Apr 1 2020,1,Euro,404.7918853
Apr 1 2020,1,Japanese yen,473.5563631
Apr 1 2020,1,Pound sterling,609.6756152
Apr 1 2020,1,Canadian dollar,434.375
Apr 1 2020,1,Swiss franc,232.6072751
Apr 1 2020,1,Indian rupee,844.7419283
Apr 1 2020,1,Chinese renmimbi,366.1576232
Apr 1 2020,1,South African rand,1495.276699
Apr 1 2020,1,Australian dollar,485.4934061
May 1 2020,1,US dollar,480.8818464
May 1 2020,1,Euro,435.7817419
May 1 2020,1,Japanese yen,512.2630167
May 1 2020,1,Pound sterling,651.901566
May 1 2020,1,Canadian dollar,466.245229
May 1 2020,1,Swiss franc,252.4286648
May 1 2020,1,Indian rupee,903.0496499
May 1 2020,1,Chinese renmimbi,394.8235686
May 1 2020,1,South African rand,1690.722288
May 1 2020,1,Australian dollar,494.5884493
Jun 1 2020,1,US dollar,496.1419221
Jun 1 2020,1,Euro,443.5117174
Jun 1 2020,1,Japanese yen,532.1865978
Jun 1 2020,1,Pound sterling,675.3914989
Jun 1 2020,1,Canadian dollar,462.2853053
Jun 1 2020,1,Swiss franc,262.0561969
Jun 1 2020,1,Indian rupee,935.5993156
Jun 1 2020,1,Chinese renmimbi,413.8024301
Jun 1 2020,1,South African rand,1590.50836
Jun 1 2020,1,Australian dollar,479.8999545
Jul 1 2020,1,US dollar,510.0930072
Jul 1 2020,1,Euro,450.0874432
Jul 1 2020,1,Japanese yen,546.7825969
Jul 1 2020,1,Pound sterling,695.0782998
Jul 1 2020,1,Canadian dollar,473.0677481
Jul 1 2020,1,Swiss franc,264.5393161
Jul 1 2020,1,Indian rupee,960.5763442
Jul 1 2020,1,Chinese renmimbi,420.364514
Jul 1 2020,1,South African rand,1600.833193
Jul 1 2020,1,Australian dollar,481.7189632
Sep 1 2020,1,US dollar,579.4350672
Sep 1 2020,1,Euro,476.6351871
Sep 1 2020,1,Japanese yen,610.0472099
Sep 1 2020,1,Pound sterling,720.3020134
Sep 1 2020,1,Canadian dollar,513.9551527
Sep 1 2020,1,Swiss franc,289.8061425
Sep 1 2020,1,Indian rupee,1038.588765
Sep 1 2020,1,Chinese renmimbi,460.040779
Sep 1 2020,1,South African rand,1745.155661
Sep 1 2020,1,Australian dollar,507.7989995
Oct 1 2020,1,US dollar,555.1842921
Oct 1 2020,1,Euro,466.8765303
Oct 1 2020,1,Japanese yen,582.4280814
Oct 1 2020,1,Pound sterling,726.7337808
Oct 1 2020,1,Canadian dollar,503.4589695
Oct 1 2020,1,Swiss franc,280.9627532
Oct 1 2020,1,Indian rupee,1002.054751
Oct 1 2020,1,Chinese renmimbi,439.0229694
Oct 1 2020,1,South African rand,1683.094072
Oct 1 2020,1,Australian dollar,502.1145975
